! Definitions,Experiment name,Dome name for field overlay (regional management assumptions),Dome name for seasonal strategy (multi-year or management regimens),,,,,,,,,! Soil Types used for Field overlay DOME,,,,,,
! Units,,Copy name(s) from field overlay file,Copy name(s) from seasonal strategy file,,,,,,,,,!,!Soil #,!Soil_ID,!Field Overlay name,!,!,
#,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,,!,!EXNAME,!WST_ID,!SOIL_ID,!Soil #,!Stratum,,!,2,ITSN840042,NIORO------Soil2,,,
*,NIORO011,NIORO------Soil1,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO011,DJIG,ITSN840080,1,2,,!,RAP_VER,,,,,
*,NIORO012,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO012,DJIG,ITSN840080,1,4,,!,CLIM_ID,,,,,
*,NIORO013,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO013,MEDI,ITSN840042,2,4,,!,DESCRIPTION,Soil2,Soil3,Soil4,Soil1,
*,NIORO014,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO014,MEDI,ITSN840042,2,4,,!,,,,,,
*,NIORO015,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO015,MEDI,ITSN840042,2,4,,! Seasonal Strategy DOME info:,,,,,,
*,NIORO016,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO016,MEDI,ITSN840042,2,4,,!,!Dome_Name,NIORO-3----RCP8.5_MID,,,,
*,NIORO017,NIORO------Soil2,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO017,MEDI,ITSN840042,2,5,,!,REG_ID,NIORO,,,,
*,NIORO018,NIORO------Soil2,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO018,MEDI,ITSN840042,2,5,,!,STRATUM,3,,,,
*,NIORO019,NIORO------Soil2,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO019,MEDI,ITSN840042,2,6,,!,RAP_ID,,,,,
*,NIORO020,NIORO------Soil2,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO020,MEDI,ITSN840042,2,2,,!,MAN_ID,,,,,
*,NIORO021,NIORO------Soil2,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO021,MEDI,ITSN840042,2,6,,!,RAP_VER,,,,,
*,NIORO022,NIORO------Soil2,NIORO-1----IEFA-RCP8.5_MID,,!,NIORO022,MEDI,ITSN840042,2,1,,!,CLIM_ID,IEFA,,,,
*,NIORO023,NIORO------Soil2,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO023,MEDI,ITSN840042,2,2,,!,DESCRIPTION,RCP8.5_MID,,,,
*,NIORO024,NIORO------Soil2,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO024,MEDI,ITSN840042,2,5,,,,,,,,
*,NIORO025,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO025,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO026,NIORO------Soil2,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO026,MEDI,ITSN840042,2,5,,,,,,,,
*,NIORO027,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO027,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO028,NIORO------Soil2,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO028,MEDI,ITSN840042,2,2,,,,,,,,
*,NIORO029,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO029,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO030,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO030,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO031,NIORO------Soil2,NIORO-7----IEFA-RCP8.5_MID,,!,NIORO031,MEDI,ITSN840042,2,7,,,,,,,,
*,NIORO032,NIORO------Soil2,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO032,MEDI,ITSN840042,2,3,,,,,,,,
*,NIORO033,NIORO------Soil2,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO033,MEDI,ITSN840042,2,3,,,,,,,,
*,NIORO034,NIORO------Soil2,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO034,MEDI,ITSN840042,2,6,,,,,,,,
*,NIORO035,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO035,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO036,NIORO------Soil2,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO036,MEDI,ITSN840042,2,3,,,,,,,,
*,NIORO037,NIORO------Soil2,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO037,MEDI,ITSN840042,2,3,,,,,,,,
*,NIORO038,NIORO------Soil2,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO038,MEDI,ITSN840042,2,2,,,,,,,,
*,NIORO039,NIORO------Soil2,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO039,MEDI,ITSN840042,2,6,,,,,,,,
*,NIORO040,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO040,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO041,NIORO------Soil2,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO041,MEDI,ITSN840042,2,6,,,,,,,,
*,NIORO042,NIORO------Soil2,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO042,MEDI,ITSN840042,2,4,,,,,,,,
*,NIORO043,NIORO------Soil3,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO043,NDIB,ITSN840056,3,2,,,,,,,,
*,NIORO044,NIORO------Soil3,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO044,NDIB,ITSN840056,3,6,,,,,,,,
*,NIORO045,NIORO------Soil3,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO045,NDIB,ITSN840056,3,3,,,,,,,,
*,NIORO046,NIORO------Soil3,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO046,NDIB,ITSN840056,3,4,,,,,,,,
*,NIORO047,NIORO------Soil3,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO047,NDIB,ITSN840056,3,3,,,,,,,,
*,NIORO048,NIORO------Soil3,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO048,NDIB,ITSN840056,3,6,,,,,,,,
*,NIORO049,NIORO------Soil3,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO049,NDIB,ITSN840056,3,3,,,,,,,,
*,NIORO050,NIORO------Soil1,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO050,NGAY,ITSN840080,1,5,,,,,,,,
*,NIORO051,NIORO------Soil1,NIORO-7----IEFA-RCP8.5_MID,,!,NIORO051,NGAY,ITSN840080,1,7,,,,,,,,
*,NIORO052,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO052,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO053,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO053,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO054,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO054,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO055,NIORO------Soil1,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO055,NGAY,ITSN840080,1,3,,,,,,,,
*,NIORO056,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO056,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO057,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO057,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO058,NIORO------Soil1,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO058,NGAY,ITSN840080,1,5,,,,,,,,
*,NIORO059,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO059,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO060,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO060,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO061,NIORO------Soil1,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO061,NGAY,ITSN840080,1,4,,,,,,,,
*,NIORO062,NIORO------Soil1,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO062,NGAY,ITSN840080,1,5,,,,,,,,
*,NIORO063,NIORO------Soil1,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO063,NGAY,ITSN840080,1,2,,,,,,,,
*,NIORO064,NIORO------Soil1,NIORO-1----IEFA-RCP8.5_MID,,!,NIORO064,NGAY,ITSN840080,1,1,,,,,,,,
*,NIORO065,NIORO------Soil1,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO065,NGAY,ITSN840080,1,6,,,,,,,,
*,NIORO066,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO066,PAOS,ITSN840067,4,4,,,,,,,,
*,NIORO067,NIORO------Soil4,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO067,PAOS,ITSN840067,4,5,,,,,,,,
*,NIORO068,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO068,PAOS,ITSN840067,4,4,,,,,,,,
*,NIORO069,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO069,PAOS,ITSN840067,4,4,,,,,,,,
*,NIORO070,NIORO------Soil4,NIORO-1----IEFA-RCP8.5_MID,,!,NIORO070,PAOS,ITSN840067,4,1,,,,,,,,
*,NIORO071,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO071,PAOS,ITSN840067,4,4,,,,,,,,
*,NIORO072,NIORO------Soil4,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO072,PORO,ITSN840067,4,5,,,,,,,,
*,NIORO073,NIORO------Soil4,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO073,PORO,ITSN840067,4,5,,,,,,,,
*,NIORO074,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO074,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO075,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO075,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO076,NIORO------Soil4,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO076,PORO,ITSN840067,4,5,,,,,,,,
*,NIORO077,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO077,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO078,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO078,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO079,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO079,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO080,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO080,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO081,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO081,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO082,NIORO------Soil4,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO082,PORO,ITSN840067,4,2,,,,,,,,
*,NIORO083,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO083,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO084,NIORO------Soil4,NIORO-7----IEFA-RCP8.5_MID,,!,NIORO084,PORO,ITSN840067,4,7,,,,,,,,
*,NIORO085,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO085,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO086,NIORO------Soil4,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO086,PORO,ITSN840067,4,6,,,,,,,,
*,NIORO087,NIORO------Soil4,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO087,PORO,ITSN840067,4,6,,,,,,,,
*,NIORO088,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO088,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO089,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO089,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO090,NIORO------Soil4,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO090,PORO,ITSN840067,4,2,,,,,,,,
*,NIORO091,NIORO------Soil4,NIORO-3----IEFA-RCP8.5_MID,,!,NIORO091,PORO,ITSN840067,4,3,,,,,,,,
*,NIORO092,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO092,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO093,NIORO------Soil4,NIORO-6----IEFA-RCP8.5_MID,,!,NIORO093,PORO,ITSN840067,4,6,,,,,,,,
*,NIORO094,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO094,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO095,NIORO------Soil4,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO095,PORO,ITSN840067,4,5,,,,,,,,
*,NIORO096,NIORO------Soil4,NIORO-2----IEFA-RCP8.5_MID,,!,NIORO096,PORO,ITSN840067,4,2,,,,,,,,
*,NIORO097,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO097,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO098,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO098,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO099,NIORO------Soil4,NIORO-4----IEFA-RCP8.5_MID,,!,NIORO099,PORO,ITSN840067,4,4,,,,,,,,
*,NIORO100,NIORO------Soil4,NIORO-5----IEFA-RCP8.5_MID,,!,NIORO100,PORO,ITSN840067,4,5,,,,,,,,
